# Nomenclature CCAM consolidée à partir de trois sources officielles : (1) chapitres 1 à 19 de la CCAM descriptive publiés par l'ATIH (https://www.atih.sante.fr/sites/default/files/public/content/1621/Chapitre_N.pdf) ; (2) jeu de données « CCAM Ameli » (data.gouv.fr / InterHop : actes tarifés en libéral) ; (3) libellés abrégés des listes d'actes du Manuel des GHM 2025. Union des actes : un acte absent d'une source reste présent si une autre le porte.
# Extraites le 2026-09-24 par scripts/extraire-referentiel-atih.py : données officielles reprises telles quelles.
# Les libellés sont repris verbatim de la source indiquée (source_libelle) : la casse diffère donc selon la source.
# chapitre_ccam : 1 à 19 ; 18 = gestes complémentaires et d'anesthésie, 19 = adaptations pour la CCAM transitoire (forfaits).
code;libelle;source_libelle;chapitre_ccam;dans_ameli;dans_atih;dans_annexe8
QAFA003;Excision de brûlure de l'extrémité céphalique, sur 5% à 7,5% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAFA004;Excision de brûlure de l'extrémité céphalique, sur 2% à 3% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAFA005;Excision de brûlure de l'extrémité céphalique, sur 4% à 5% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAFA006;Excision de brûlure de l'extrémité céphalique, sur moins de 1% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAFA007;Excision de brûlure de l'extrémité céphalique, sur 7,5% à 10% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAFA008;Excision de brûlure de l'extrémité céphalique, sur 3% à 4% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAFA009;Excision de brûlure de l'extrémité céphalique, sur plus de 12,5% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAFA010;Excision de brûlure de l'extrémité céphalique, sur 10% à 12,5% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAGA001;Ablation de plusieurs corps étrangers profonds de la peau et des tissus mous du visage et/ou des mains;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAGA002;Ablation de plusieurs corps étrangers superficiels de la peau du visage et/ou des mains;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAGA003;Ablation d'un corps étranger superficiel de la peau du visage ou des mains;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAGA004;Ablation d'un corps étranger profond des tissus mous du visage ou des mains;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAJA001;Pansement chirurgical secondaire de brûlure sur l'extrémité céphalique et les 2 mains;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA002;Parage et/ou suture de plaie superficielle de la peau de la face de plus de 10 cm de grand axe;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA003;Évacuation d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAJA004;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la face de moins de 3 cm de grand axe;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA005;Parage et/ou suture de plaie superficielle de la peau de la face de 3 cm à 10 cm de grand axe;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA006;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la face de 3 cm à 10 cm de grand axe;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA007;Pansement chirurgical initial de brûlure sur l'extrémité céphalique et les 2 mains;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA008;Pansement chirurgical initial de brûlure sur l'extrémité céphalique et 1 main;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA009;Parage initial d'un délabrement des tissus mous de la face;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA010;Pansement chirurgical secondaire de brûlure sur l'extrémité céphalique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA011;Pansement chirurgical secondaire de brûlure sur l'extrémité céphalique et 1 main;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA012;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la face de plus de 10 cm de grand axe;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA013;Parage et/ou suture de plaie superficielle de la peau de la face de moins de 3 cm de grand axe;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJA014;Pansement chirurgical initial de brûlure sur l'extrémité céphalique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJB001;Lipoaspiration inframentonnière;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAJH001;Évacuation de collection de la face, par voie transcutanée avec guidage scanographique;CCAM descriptive (ATIH, chapitres 1 a 19);11;non;oui;non
QAJH002;Drainage de collection de la face, par voie transcutanée avec guidage radiologique;CCAM descriptive (ATIH, chapitres 1 a 19);11;non;oui;non
QAJH003;Drainage de collection de la face, par voie transcutanée avec guidage scanographique;CCAM descriptive (ATIH, chapitres 1 a 19);11;non;oui;non
QAJH004;Évacuation de collection de la face, par voie transcutanée avec guidage radiologique;CCAM descriptive (ATIH, chapitres 1 a 19);11;non;oui;non
QALP001;Pose d'un appareillage de compression pour prévention et/ou correction de cicatrices vicieuses cervicofaciales;CCAM descriptive (ATIH, chapitres 1 a 19);11;non;oui;non
QAMA001;Lissage cervicofacial unilatéral [Hémilifting facial] avec platysmaplastie, par abord direct;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA002;"réparation de perte de substance de l'extrémité céphalique par lambeau local ou régional muqueux, cutané ou fasciocutané, à pédicule vasculonerveux non individualisé ou non individualisable [lambeau ""au hasard""]";CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QAMA003;Réparation de perte de substance de l'extrémité céphalique par lambeau frontal à pédicule inférieur;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA004;Réparation de perte de substance de l'extrémité céphalique par lambeau de fascia temporal avec autogreffe de peau;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA005;Réparation de perte de substance de l'extrémité céphalique par lambeau de fascia temporal;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA006;Lissage cervicofacial unilatéral [Hémilifting facial], par abord direct;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA007;Lissage [Lifting] temporal bilatéral, par abord direct;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA008;Réparation de perte de substance de l'extrémité céphalique par lambeau scalpant Lambeau frontal à pédicule supérieur, en faucille, de Converse, de Washio;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA009;Lissage [Lifting] cervicofacial bilatéral avec platysmaplastie, par abord direct;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA010;Lissage [Lifting] cervicofacial bilatéral, par abord direct;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA011;Lissage [Lifting] cervical, par abord direct;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA012;Réparation de perte de substance de l'extrémité céphalique par lambeau de muscle temporal avec autogreffe de peau;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA013;réparation de perte de substance de l'extrémité céphalique par lambeau musculaire ou musculocutané;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QAMA014;Lissage [Lifting] temporal unilatéral, par abord direct;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMA015;réparation de perte de substance du cuir chevelu par lambeau pédiculé;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QAMA016;Lissage [Lifting] du tiers supérieur de la face, par abord coronal;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAMC001;Lissage [Lifting] du tiers supérieur de la face, par vidéochirurgie;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QANP001;abrasion du visage entier, avec laser CO2 impulsionnel ou scanérisé, ou avec laser erbium Yag;CCAM Ameli (data.gouv.fr);16;oui;oui;non
QANP002;Exfoliation dermoépidermique moyenne du visage entier, par agent chimique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QANP003;Exfoliation épidermique [Peeling] du visage entier, par agent chimique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QANP004;Exfoliation dermoépidermique profonde du visage entier, par agent chimique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QANP005;séance de destruction de 11 lésions cutanées superficielles du visage ou plus, par agent chimique ou par cryothérapie de contact;CCAM Ameli (data.gouv.fr);16;oui;oui;non
QANP006;dermabrasion du visage sur moins de 5 cm²;CCAM Ameli (data.gouv.fr);16;oui;oui;non
QANP007;séance de destruction de 1 à 10 lésions cutanées superficielles du visage, par agent chimique ou par cryothérapie de contact;CCAM Ameli (data.gouv.fr);16;oui;oui;non
QANP008;Dermabrasion du visage sur 5 cm² à 20 cm²;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QANP009;Dermabrasion du visage entier;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QAPA001;Section de bride congénitale médiane du cou, avec plastie;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAPA002;Mise à plat de lésion infectieuse du cuir chevelu;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QAQP001;Trichogramme;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QBFA001;Dermolipectomie abdominale avec transposition de l'ombilic et fermeture de diastasis des muscles droits de l'abdomen;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA002;Excision d'une hidrosadénite suppurative périnéofessière [maladie de Verneuil] sur plus de 30 cm²;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA003;Dermolipectomie abdominale totale circulaire;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA004;excision d'une hidrosadénite suppurative périnéofessière [maladie de Verneuil] sur moins de 30 cm²;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QBFA005;Dermolipectomie abdominale avec transposition de l'ombilic;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA006;Dermolipectomie abdominale sans transposition de l'ombilic, avec fermeture de diastasis des muscles droits de l'abdomen;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA007;excision d'un sinus pilonidal périnéofessier;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QBFA008;Dermolipectomie abdominale avec transposition de l'ombilic et lipoaspiration de l'abdomen;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA009;Dermolipectomie abdominale en quartier d'orange Dermolipectomie pour tablier abdominal, sans décollement;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA010;Dermolipectomie abdominale sans transposition de l'ombilic, avec lipoaspiration de l'abdomen et fermeture de diastasis des muscles droits de l'abdomen;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA011;Dermolipectomie abdominale sans transposition de l'ombilic;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA012;Dermolipectomie abdominale avec transposition de l'ombilic, lipoaspiration de l'abdomen et fermeture de diastasis des muscles droits de l'abdomen;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA013;Dermolipectomie abdominale sans transposition de l'ombilic, avec lipoaspiration de l'abdomen;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QBFA014;Excision d'une fasciite nécrosante périnéofessière;CCAM descriptive (ATIH, chapitres 1 a 19);8;non;oui;oui
QBJB001;Lipoaspiration de l’abdomen Indications : maladie de Launois Bensaude, lypodystrophie sévère iatrogène;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QBPA001;mise à plat d'un sinus pilonidal périnéofessier infecté;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QCEA001;Greffe cutanée pour brûlure des deux mains, sur 2,5% à 3,75% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCEA002;Greffe cutanée pour brûlure des deux mains, sur moins de 1,25% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCEA003;Greffe cutanée pour brûlure des deux mains, sur plus de 3,75% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCEA004;Greffe cutanée pour brûlure des deux mains, sur 1,25% à 2,5% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCEA005;Greffe cutanée pour brûlure d'une main, sur moins de 1,25% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCEA006;Greffe cutanée pour brûlure d'une main, sur plus de 1,25% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCFA001;Excision de brûlure des 2 mains, sur moins de 1,25% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCFA002;Excision de brûlure d'une main, sur moins de 1,25% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCFA003;Excision de brûlure d'une main, sur plus de 1,25% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCFA004;Excision de brûlure des 2 mains, sur 2,5% à 3,75% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCFA005;Excision de brûlure des 2 mains, sur plus de 3,75% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCFA006;Excision de brûlure des 2 mains, sur 1,25% à 2,5% de la surface corporelle;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QCJA001;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la main;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QCJA002;Pansement chirurgical secondaire de brûlure sur les 2 mains;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QCJA003;Pansement chirurgical initial de brûlure sur 1 main;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QCJA004;Pansement chirurgical secondaire de brûlure sur 1 main;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QCJA005;Pansement chirurgical initial de brûlure sur les 2 mains;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QCLB222;INJ. UNI OU BI TOXINE BOTULIQUE DS CREUX AXILLAIRE;Manuel des GHM 2025 (libelle abrege);;non;non;oui
QCNP001;destruction de 6 verrues palmaires, plantaires et/ou périunguéales ou plus, avec laser CO2 continu;CCAM Ameli (data.gouv.fr);16;oui;oui;non
QCNP002;destruction de 2 à 5 verrues palmaires, plantaires et/ou périunguéales, avec laser CO2 continu;CCAM Ameli (data.gouv.fr);16;oui;oui;non
QCNP003;destruction d'une verrue palmaire, plantaire ou périunguéale, avec laser CO2 continu;CCAM Ameli (data.gouv.fr);16;oui;oui;non
QDJB001;Lipoaspiration des régions infratrochantériennes;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QDJB002;Lipoaspiration de la face médiale des genoux;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;non
QDPA001;Séparation d'une syndactylie des orteils par plastie cutanée d'une ou plusieurs commissures;CCAM descriptive (ATIH, chapitres 1 a 19);14;non;oui;oui
QEBA001;Réduction de volume du mamelon;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEDA001;Mastopexie unilatérale, avec pose d'implant prothétique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEDA002;Mastopexie unilatérale, sans pose d'implant prothétique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEDA003;Mastopexie bilatérale, avec pose d'implant prothétique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEDA004;Mastopexie bilatérale, sans pose d'implant prothétique;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEEA001;Transposition du mamelon;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEEA002;Désinvagination unilatérale du mamelon ombiliqué;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEEA003;désinvagination bilatérale du mamelon ombiliqué;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEEB152;AUTOGREFFE DE TISSUS ADIPEUX DE 200 CM³ ET PLUS AU;Manuel des GHM 2025 (libelle abrege);;non;non;oui
QEEB317;AUTOGREFFE DE TISSU ADIPEUX DE MOINS DE 200 CM³ AU;Manuel des GHM 2025 (libelle abrege);;non;non;oui
QEFA001;tumorectomie du sein avec curage lymphonodal axillaire;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEFA002;exérèse bilatérale de gynécomastie;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEFA003;mastectomie totale avec curages lymphonodaux axillaire et parasternal [mammaire interne];CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEFA004;tumorectomie du sein;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEFA005;Mastectomie totale avec exérèse des pectoraux et curage lymphonodal axillaire Mastectomie radicale selon Halsted;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEFA006;exérèse de tissu mammaire ectopique ou de glande mammaire aberrante [sein surnuméraire];CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEFA007;mastectomie souscutanée avec exérèse de la plaque aréolomamelonnaire;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEFA008;mastectomie partielle avec curage lymphonodal axillaire;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEFA009;Exérèse du mamelon;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEFA010;Mastectomie totale avec curages lymphonodaux axillaire et supraclaviculaire;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
QEFA011;exérèse unilatérale de gynécomastie;CCAM Ameli (data.gouv.fr);16;oui;oui;oui
QEFA012;Mastectomie totale élargie en surface, avec autogreffe cutanée;CCAM descriptive (ATIH, chapitres 1 a 19);16;non;oui;oui
